"FECHA" "CODIGO" "LATITUD" "LONGITUD" "ELEVACION" "ESTACION" "MUNICIPIO" "DEPARTAMENTO" "DATO"
"438" "01/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"439" "02/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"440" "08/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"441" "09/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"442" "14/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"443" "17/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"444" "18/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.4
"445" "19/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.4
"446" "20/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"447" "21/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"448" "22/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.4
"449" "23/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"450" "25/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"451" "28/05/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"452" "02/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"453" "03/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"454" "07/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"455" "11/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"456" "12/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -3.2
"457" "13/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.3
"458" "15/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"459" "16/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"460" "17/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"461" "18/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"462" "20/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"463" "21/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.6
"464" "22/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.8
"465" "23/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.1
"466" "24/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"467" "25/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"468" "26/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.5
"469" "27/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.6
"470" "28/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"471" "29/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"472" "30/06/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -2.4
"473" "01/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.7
"474" "02/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.4
"475" "03/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.1
"476" "04/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"477" "05/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"478" "06/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"479" "07/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"480" "08/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"481" "09/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"482" "10/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"483" "11/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.8
"484" "12/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"485" "13/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"486" "14/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"487" "15/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"488" "16/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"489" "17/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.1
"490" "18/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"491" "19/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.4
"492" "20/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"493" "22/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"494" "23/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.1
"495" "24/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"496" "25/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"497" "26/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"498" "27/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"499" "28/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"500" "29/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"501" "30/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"502" "31/07/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"503" "01/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"504" "02/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"505" "03/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.8
"506" "04/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"507" "05/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"508" "07/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.5
"509" "08/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"510" "09/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"511" "10/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -2.2
"512" "11/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -4
"513" "12/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -3.3
"514" "13/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"515" "14/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"516" "15/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"517" "16/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.7
"518" "17/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"519" "18/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"520" "19/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"521" "20/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.7
"522" "21/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.6
"523" "22/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"524" "23/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -2.2
"525" "24/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"526" "25/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.9
"527" "26/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"528" "27/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"529" "28/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.8
"530" "29/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"531" "30/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"532" "31/08/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.5
"533" "01/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"534" "02/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.1
"535" "03/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"536" "04/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"537" "05/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"538" "06/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"539" "07/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"540" "08/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"541" "09/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.6
"542" "10/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"543" "11/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"544" "12/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"545" "13/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.3
"546" "14/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"547" "16/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"548" "17/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.4
"549" "18/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.3
"550" "19/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.1
"551" "20/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"552" "21/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.9
"553" "22/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.4
"554" "23/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.4
"555" "24/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.4
"556" "25/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.6
"557" "26/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.4
"558" "27/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"559" "28/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"560" "29/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.1
"561" "30/09/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"562" "02/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"563" "03/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"564" "04/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"565" "05/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"566" "08/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"567" "10/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"568" "11/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"569" "12/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"570" "13/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"571" "14/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -2
"572" "15/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"573" "16/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"574" "17/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"575" "18/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.3
"576" "19/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.7
"577" "20/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"578" "28/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"579" "31/10/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"580" "01/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"581" "02/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.4
"582" "03/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"583" "04/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.1
"584" "05/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"585" "06/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"586" "07/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"587" "08/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.5
"588" "13/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"589" "15/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"590" "21/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
"591" "23/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"592" "27/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.3
"593" "28/11/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.6
"594" "01/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.9
"595" "02/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.6
"596" "03/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.9
"597" "04/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.6
"598" "05/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.5
"599" "06/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"600" "07/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1
"601" "08/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.1
"602" "09/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"603" "10/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.6
"604" "11/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.3
"605" "12/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.2
"606" "13/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -0.8
"607" "14/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.8
"608" "16/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -1.2
"609" "17/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" -2.1
"610" "18/12/2018" 26157170 4.82 -75.38 4686 "CONEJERAS" "VILLAMARÍA" "CALDAS" 0
